"","ID","orderDate","title","newsletter","websiteDesign","paymentMethod","couponDiscount","purchaseValue","giftwrapping","throughAffiliate","shippingFees","dvd","blueray","vinyl","videogame","videogameDownload","tvEquiment","prodOthers","prodRemitted","prodSecondHand","returnCustomer"
"20647",23665,2015-01-12,"Mr","0","2","Cash","0",2,"0","1","0",0,2,0,0,0,0,0,0,0,"0"
"20648",23666,2014-05-08,"Company","0","1","Credit Card","0",2,"0","0","0",0,0,0,0,1,0,0,0,0,"1"
"20649",23667,2014-04-25,"Others","0","3","Cash","0",4,"0","1","0",0,0,0,0,0,0,0,0,0,"0"
"20650",23668,2014-05-30,"Mr","0","1","Invoice","0",3,"0","0","0",2,0,0,0,0,0,0,0,0,"0"
"20651",23669,2014-05-20,"Company","0","1","Cash","0",2,"0","0","0",0,0,0,1,0,0,0,0,0,"0"
"20652",23670,2014-07-09,"Mr","1","1","Invoice","0",4,"0","0","0",0,2,0,0,0,0,0,0,0,"0"
"20653",23671,2014-06-26,"Mrs","0","1","Cash","0",4,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"20654",23672,2014-10-27,"Mr","0","1","Credit Card","0",4,"0","0","1",0,0,0,0,0,0,0,0,0,"0"
"20655",23673,2014-05-23,"Mr","1","1","Invoice","0",4,"0","0","0",3,0,0,0,0,0,0,0,0,"0"
"20656",23674,2014-09-10,"Company","0","1","Credit Card","0",3,"0","0","0",1,0,0,0,0,0,0,0,0,"0"
"20657",23676,2014-05-26,"Mr","0","1","Invoice","0",5,"0","0","0",2,0,0,0,0,0,0,0,0,"1"
"20658",23677,2014-10-21,"Company","0","1","Invoice","0",5,"0","0","0",0,3,0,0,0,0,0,0,0,"0"
"20659",23678,2014-07-29,"Mr","0","3","Invoice","0",3,"0","1","0",0,0,0,0,0,0,0,0,0,"0"
"20660",23679,2014-08-20,"Mrs","1","2","Credit Card","0",4,"0","1","0",0,0,2,0,0,0,0,0,0,"0"
"20661",23680,2015-01-16,"Mr","0","1","Credit Card","0",1,"0","0","0",0,0,0,0,1,0,0,0,0,"0"
"20662",23681,2014-07-26,"Mr","0","1","Credit Card","1",3,"0","0","0",2,0,0,0,0,0,0,0,0,"0"
"20663",23682,2015-01-07,"Mrs","0","1","Cash","0",3,"0","0","0",0,0,0,0,0,0,1,0,0,"0"
"20664",23683,2014-12-10,"Mr","0","3","Credit Card","0",3,"0","1","0",1,0,0,0,0,0,0,0,0,"1"
"20665",23684,2014-12-22,"Mr","0","1","Invoice","0",3,"0","0","0",2,0,0,0,0,0,0,0,0,"0"
"20666",23685,2015-01-13,"Mrs","0","1","Current Account","0",3,"0","0","1",0,0,0,0,0,0,0,0,0,"0"
"20667",23686,2014-05-07,"Mrs","0","1","Current Account","0",1,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"20668",23687,2015-01-04,"Mrs","1","1","Cash","0",2,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"20669",23688,2014-06-05,"Mrs","0","2","Credit Card","0",4,"0","1","0",0,2,0,0,0,0,0,0,0,"0"
"20670",23689,2014-09-05,"Mr","0","1","Current Account","0",1,"0","0","1",0,0,0,0,0,0,0,0,0,"1"
"20671",23690,2014-12-20,"Others","0","2","Credit Card","1",1,"0","1","1",0,0,0,0,0,0,0,0,0,"0"
"20672",23692,2014-09-02,"Mrs","0","3","Cash","0",3,"0","1","0",1,0,0,0,0,0,0,0,0,"0"
"20673",23693,2014-11-28,"Mrs","1","3","Cash","0",3,"0","1","0",0,0,0,0,0,0,0,0,0,"0"
"20674",23694,2014-06-08,"Mrs","0","2","Current Account","1",1,"0","1","0",0,0,1,0,0,0,0,0,0,"0"
"20675",23695,2014-05-26,"Others","1","2","Invoice","1",2,"0","1","0",0,0,0,0,0,0,0,0,0,"0"
"20676",23696,2014-08-27,"Others","0","1","Invoice","1",1,"0","0","0",0,0,0,0,1,0,0,0,0,"0"
"20677",23697,2014-10-15,"Others","1","3","Invoice","0",3,"0","0","0",1,0,0,0,0,0,0,0,0,"1"
"20678",23698,2014-08-26,"Company","0","3","Invoice","0",5,"0","1","0",2,0,0,0,0,0,0,0,0,"0"
"20679",23699,2014-10-04,"Company","0","2","Invoice","0",5,"0","1","0",3,0,0,0,0,0,0,0,0,"0"
"20680",23700,2014-09-16,"Mr","0","1","Invoice","1",1,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"20681",23701,2014-10-23,"Mrs","0","1","Credit Card","1",3,"0","0","0",1,1,0,0,0,0,0,0,0,"1"
"20682",23702,2014-09-30,"Mr","0","2","Invoice","0",4,"0","1","0",0,1,0,0,0,0,0,0,0,"1"
"20683",23704,2015-01-10,"Mr","0","3","Invoice","0",3,"0","0","0",0,0,0,0,0,0,0,0,0,"1"
"20684",23705,2015-02-08,"Mrs","0","2","Invoice","1",1,"0","1","0",0,1,0,0,0,0,0,0,0,"0"
"20685",23706,2014-08-12,"Mrs","0","1","Credit Card","0",4,"0","0","0",0,0,0,1,0,0,0,0,0,"0"
"20686",23707,2014-09-12,"Others","0","1","Invoice","1",1,"0","0","0",0,0,0,0,1,0,0,0,0,"0"
"20687",23708,2014-04-30,"Mrs","0","1","Current Account","0",2,"0","0","0",0,0,0,0,0,0,0,0,0,"1"
"20688",23709,2014-09-26,"Mr","0","1","Cash","0",1,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"20689",23710,2014-05-09,"Others","0","1","Invoice","0",3,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"20690",23711,2014-12-26,"Mrs","0","1","Current Account","0",3,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"20691",23712,2014-05-09,"Others","0","1","Current Account","0",3,"0","0","0",1,0,0,0,0,0,0,0,0,"0"
"20692",23713,2014-08-25,"Mrs","0","1","Credit Card","0",1,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"20693",23714,2014-10-20,"Mrs","0","1","Invoice","1",1,"0","0","0",0,0,0,0,1,0,0,0,0,"0"
"20694",23715,2014-08-17,"Mr","0","1","Invoice","0",4,"0","0","0",0,0,0,0,0,0,0,0,0,"1"
"20695",23717,2014-12-25,"Mr","0","3","Cash","0",1,"0","1","0",0,0,0,0,0,0,0,0,0,"0"
"20696",23719,2014-12-21,"Mr","0","2","Invoice","1",1,"0","1","1",0,0,0,0,0,0,1,0,0,"0"
"20697",23720,2014-07-10,"Mr","0","1","Credit Card","0",4,"0","0","0",0,1,0,1,0,0,0,0,0,"0"
"20698",23721,2014-06-21,"Mr","1","1","Current Account","1",3,"0","0","0",1,0,0,0,0,0,0,0,0,"0"
"20699",23722,2014-10-11,"Mrs","0","1","Credit Card","1",1,"1","0","1",0,0,0,0,0,0,0,0,0,"1"
"20700",23723,2014-06-29,"Mr","1","3","Cash","0",3,"0","1","0",0,0,0,0,0,0,0,0,0,"1"
"20701",23724,2015-01-09,"Mr","0","2","Invoice","0",3,"0","1","0",0,0,0,0,0,0,0,0,0,"0"
"20702",23725,2014-11-23,"Mr","0","1","Cash","0",1,"0","0","0",1,0,0,0,0,0,0,0,0,"0"
"20703",23726,2014-11-28,"Mrs","0","1","Invoice","0",4,"0","0","0",1,0,0,0,0,0,0,0,0,"1"
"20704",23727,2015-01-16,"Mr","0","3","Invoice","0",4,"0","1","0",0,0,1,0,0,0,0,0,0,"1"
"20705",23729,2014-11-19,"Mr","0","1","Cash","0",4,"0","0","0",0,0,0,0,0,0,1,0,0,"1"
"20706",23730,2014-08-14,"Mr","0","1","Invoice","1",1,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"20707",23731,2014-07-08,"Others","0","2","Credit Card","0",4,"0","1","0",0,0,0,0,0,0,0,0,0,"0"
"20708",23733,2014-10-03,"Company","0","1","Invoice","0",5,"0","0","0",2,0,0,0,0,0,0,0,0,"1"
"20709",23734,2014-10-21,"Mrs","0","3","Credit Card","0",2,"0","1","1",0,0,0,0,0,0,0,0,0,"0"
"20710",23735,2014-12-01,"Others","1","3","Invoice","0",4,"0","1","0",0,0,0,0,0,0,0,0,0,"1"
"20711",23736,2015-01-08,"Mrs","1","3","Cash","0",5,"0","1","0",4,0,0,0,0,0,0,0,0,"1"
"20712",23737,2014-05-23,"Mrs","0","1","Credit Card","0",3,"0","0","0",0,0,0,0,0,0,0,0,0,"1"
"20713",23738,2014-11-12,"Mr","0","3","Cash","0",3,"0","1","0",0,0,0,0,0,0,0,0,0,"0"
"20714",23739,2014-10-08,"Mrs","0","1","Credit Card","0",5,"0","0","0",2,0,0,0,0,0,0,0,0,"0"
"20715",23741,2014-08-19,"Mr","1","1","Invoice","0",2,"0","0","0",0,0,0,0,1,0,0,0,0,"1"
"20716",23742,2014-12-03,"Mr","0","1","Credit Card","1",3,"0","0","0",0,1,0,0,0,0,0,0,0,"0"
"20717",23743,2014-12-31,"Others","0","1","Invoice","0",2,"0","0","1",0,0,0,0,0,0,0,0,0,"1"
"20718",23745,2014-06-14,"Mrs","0","1","Invoice","0",2,"0","0","1",1,0,0,0,0,0,0,0,0,"0"
"20719",23746,2015-01-07,"Mrs","0","1","Current Account","0",1,"0","0","0",0,0,0,0,1,0,0,0,0,"0"
"20720",23747,2014-07-27,"Mr","0","3","Current Account","0",5,"0","1","0",0,0,4,0,0,0,0,0,0,"0"
"20721",23748,2014-07-26,"Mr","0","1","Invoice","0",3,"0","0","0",1,0,0,0,0,0,0,0,0,"0"
"20722",23749,2015-01-02,"Others","0","2","Invoice","0",3,"0","1","0",0,0,0,0,0,0,0,0,0,"1"
"20723",23750,2014-07-09,"Mrs","0","1","Current Account","0",3,"0","0","0",1,0,0,0,0,0,0,0,0,"0"
"20724",23751,2014-10-11,"Mr","1","1","Invoice","1",1,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"20725",23752,2014-12-04,"Mr","0","1","Invoice","0",5,"0","0","0",5,0,0,0,0,0,0,0,0,"0"
"20726",23753,2015-01-15,"Mrs","1","2","Invoice","1",1,"0","1","0",0,2,0,0,0,0,0,0,0,"0"
"20727",23754,2014-04-29,"Others","0","3","Cash","0",1,"0","1","0",0,1,0,0,0,0,0,0,0,"0"
"20728",23755,2014-12-24,"Mrs","0","1","Credit Card","0",1,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"20729",23756,2014-09-30,"Mr","0","3","Invoice","0",4,"0","1","0",2,0,0,0,0,0,0,0,0,"0"
"20730",23757,2014-09-19,"Mr","0","1","Current Account","0",5,"0","0","0",2,0,0,0,0,0,0,0,0,"0"
"20731",23758,2014-08-21,"Mrs","0","1","Current Account","0",2,"0","0","0",0,0,0,0,1,0,0,0,0,"0"
"20732",23759,2014-11-14,"Mr","0","1","Invoice","0",4,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"20733",23760,2014-12-14,"Mrs","0","3","Current Account","0",3,"0","1","0",0,0,0,0,0,0,0,0,0,"0"
"20734",23761,2014-09-23,"Mr","0","1","Invoice","0",4,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"20735",23762,2014-12-14,"Company","0","3","Cash","0",5,"0","1","0",3,0,0,0,0,0,0,0,0,"0"
"20736",23763,2014-11-26,"Mr","0","3","Cash","0",4,"0","1","0",0,0,0,0,0,0,0,0,0,"1"
"20737",23764,2014-08-28,"Mr","0","2","Cash","0",2,"0","1","0",0,0,0,0,0,0,0,0,0,"0"
"20738",23765,2014-09-03,"Mr","0","1","Invoice","0",4,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"20739",23766,2014-12-05,"Mr","0","3","Invoice","0",2,"0","1","1",0,2,0,0,0,0,0,0,0,"0"
"20740",23767,2014-07-02,"Mrs","0","1","Invoice","1",4,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"20741",23768,2014-05-08,"Mr","0","1","Invoice","0",4,"0","0","0",1,0,0,0,0,0,0,0,0,"0"
"20742",23769,2014-07-16,"Mr","1","2","Invoice","0",3,"0","1","1",2,1,0,0,0,0,0,0,0,"0"
"20743",23770,2014-08-20,"Others","0","1","Credit Card","0",2,"0","0","0",0,0,0,0,1,0,0,0,0,"1"
"20744",23771,2014-09-25,"Mrs","1","2","Invoice","1",1,"0","1","0",1,0,0,0,0,0,0,0,0,"0"
"20745",23773,2014-05-14,"Mr","0","1","Invoice","0",4,"0","0","0",1,2,0,0,0,0,0,0,0,"0"
"20746",23774,2014-12-21,"Mrs","0","3","Cash","0",5,"0","1","0",3,0,0,0,0,0,0,0,0,"0"
"20747",23775,2014-05-01,"Company","0","2","Current Account","0",4,"0","1","0",1,0,0,0,0,0,0,0,0,"1"
"20748",23776,2014-10-31,"Mr","0","1","Invoice","1",1,"0","0","0",0,0,0,0,0,0,0,0,0,"1"
"20749",23777,2014-05-23,"Mrs","1","3","Invoice","1",4,"0","1","0",0,3,0,0,0,0,0,0,0,"0"
"20750",23778,2014-11-01,"Others","0","2","Invoice","0",4,"0","1","0",1,1,0,0,0,0,0,0,0,"0"
"20751",23779,2014-10-09,"Mr","1","1","Invoice","0",5,"0","0","0",0,1,3,0,0,0,0,0,0,"1"
"20752",23780,2014-11-08,"Mrs","1","1","Invoice","0",3,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"20753",23782,2014-08-15,"Mr","0","1","Invoice","0",3,"0","0","1",0,0,0,0,0,0,0,0,1,"0"
"20754",23783,2014-09-30,"Mrs","0","1","Cash","0",2,"0","0","0",0,0,0,0,0,0,0,0,0,"1"
"20755",23784,2014-07-19,"Others","1","2","Cash","0",3,"0","1","0",0,0,0,0,0,0,0,0,0,"0"
"20756",23785,2014-12-20,"Others","1","1","Invoice","0",4,"0","0","0",0,0,0,0,0,0,0,1,0,"0"
"20757",23786,2014-09-02,"Mr","0","1","Credit Card","1",1,"0","0","0",0,0,0,0,1,0,0,0,0,"0"
"20758",23787,2014-09-15,"Mrs","0","2","Current Account","1",1,"0","1","1",0,0,0,0,0,0,0,0,0,"0"
"20759",23788,2014-10-15,"Others","0","1","Invoice","0",1,"0","0","1",0,0,0,0,0,0,0,0,0,"0"
"20760",23789,2014-09-20,"Others","0","1","Credit Card","0",1,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"20761",23790,2014-11-25,"Mr","0","1","Credit Card","0",2,"0","0","0",0,0,0,0,0,0,0,0,0,"1"
"20762",23791,2014-12-06,"Mr","0","2","Invoice","1",1,"0","1","0",0,0,0,0,0,0,0,0,0,"0"
"20763",23792,2014-10-01,"Mr","1","2","Current Account","0",3,"0","1","0",0,0,0,0,0,0,0,0,0,"1"
"20764",23793,2014-12-12,"Mrs","0","1","Current Account","1",1,"0","0","0",0,0,0,0,1,0,0,0,0,"0"
"20765",23794,2014-04-29,"Mr","0","1","Invoice","0",1,"0","0","0",0,0,0,0,1,0,0,0,0,"0"
"20766",23795,2014-11-11,"Mr","0","2","Credit Card","1",1,"0","1","0",0,0,0,0,0,0,0,1,0,"1"
"20767",23796,2014-11-09,"Others","0","1","Invoice","1",1,"0","0","0",0,0,0,0,0,0,0,0,0,"1"
"20768",23797,2014-10-02,"Others","0","2","Cash","0",2,"0","1","0",0,0,0,0,0,0,0,0,0,"0"
"20769",23798,2015-01-08,"Mrs","0","1","Cash","0",4,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"20770",23799,2014-10-29,"Others","0","3","Cash","0",4,"0","1","0",1,0,0,0,0,0,0,0,0,"0"
"20771",23800,2014-05-02,"Others","0","3","Invoice","0",4,"0","1","0",3,0,0,0,0,0,0,0,0,"0"
"20772",23801,2014-12-09,"Mrs","0","1","Cash","0",2,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"20773",23802,2015-01-16,"Mr","0","1","Current Account","0",2,"0","0","0",0,0,0,0,1,0,0,1,0,"0"
"20774",23803,2014-11-17,"Mrs","0","1","Credit Card","0",1,"0","0","0",0,0,0,0,1,0,0,0,0,"0"
"20775",23804,2014-05-16,"Mr","0","3","Cash","0",1,"0","1","0",0,1,0,0,0,0,0,0,0,"0"
"20776",23805,2014-12-07,"Mrs","0","1","Credit Card","0",4,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"20777",23806,2014-11-29,"Mr","1","2","Cash","0",4,"0","1","0",0,0,0,0,0,0,0,0,0,"0"
"20778",23807,2014-11-25,"Mr","0","1","Current Account","0",4,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"20779",23809,2014-07-19,"Mr","0","1","Invoice","1",3,"0","0","0",1,0,0,0,0,0,0,0,0,"0"
"20780",23810,2014-09-03,"Company","0","1","Current Account","0",2,"0","0","1",0,0,0,0,0,0,0,0,0,"0"
"20781",23811,2014-07-13,"Mr","0","1","Invoice","0",4,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"20782",23812,2014-05-11,"Others","0","1","Invoice","0",2,"0","0","1",0,0,0,0,0,0,0,0,0,"0"
"20783",23814,2014-12-15,"Mr","0","2","Current Account","0",4,"0","1","0",0,0,0,0,0,0,0,0,0,"0"
"20784",23816,2014-06-15,"Mrs","0","1","Credit Card","0",3,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"20785",23817,2014-10-25,"Mrs","0","3","Cash","0",3,"0","1","0",0,0,0,0,0,0,0,0,0,"0"
"20786",23818,2015-01-05,"Mr","0","1","Cash","0",4,"0","0","0",0,1,0,0,0,0,0,0,0,"0"
"20787",23819,2014-07-29,"Mr","0","3","Invoice","0",4,"0","1","0",0,0,3,0,0,0,0,0,0,"0"
"20788",23820,2014-07-19,"Mr","1","1","Invoice","0",2,"0","0","0",0,0,0,0,1,0,0,0,0,"0"
"20789",23821,2014-06-06,"Company","0","1","Invoice","0",2,"0","0","1",0,0,0,0,0,0,0,0,0,"0"
"20790",23822,2015-01-22,"Mr","0","2","Invoice","1",2,"0","1","0",0,3,0,0,0,0,0,0,0,"0"
"20791",23823,2014-07-06,"Company","0","1","Invoice","0",2,"0","0","1",0,0,0,0,0,0,0,0,0,"0"
"20792",23824,2014-10-11,"Mrs","1","1","Invoice","1",1,"0","0","0",0,0,0,0,1,0,0,0,0,"1"
"20793",23825,2014-09-10,"Mr","1","1","Invoice","0",4,"0","0","0",1,1,0,0,0,0,0,0,0,"0"
"20794",23826,2014-06-09,"Mr","0","2","Invoice","1",2,"0","1","0",0,0,0,0,0,0,0,0,0,"0"
"20795",23827,2014-12-11,"Mrs","0","2","Invoice","1",1,"0","1","0",1,0,0,0,0,0,0,0,0,"0"
"20796",23828,2014-09-08,"Mrs","1","1","Invoice","0",3,"0","0","1",0,2,0,0,0,0,0,0,0,"0"
"20797",23829,2014-07-21,"Mr","1","2","Cash","0",4,"0","1","0",0,1,0,0,0,0,0,0,0,"0"
"20798",23830,2014-12-27,"Others","0","2","Invoice","1",4,"0","1","0",0,0,0,0,0,0,0,0,0,"0"
"20799",23831,2014-07-24,"Others","0","2","Current Account","0",3,"0","1","0",1,1,0,0,0,0,0,0,0,"0"
"20800",23832,2014-10-10,"Mrs","0","2","Credit Card","0",4,"0","1","0",1,0,0,0,0,0,0,0,0,"0"
"20801",23833,2014-12-16,"Mr","0","1","Invoice","0",4,"0","0","0",3,1,0,0,0,0,0,0,0,"0"
"20802",23834,2014-09-04,"Mr","0","3","Cash","0",4,"0","1","0",0,2,0,0,0,0,0,0,0,"0"
"20803",23836,2015-01-07,"Mrs","0","1","Credit Card","0",4,"0","0","0",1,1,0,0,0,0,1,0,0,"0"
"20804",23837,2014-11-23,"Mr","0","1","Invoice","0",5,"1","0","0",1,0,0,0,0,0,0,0,0,"0"
"20805",23838,2015-01-02,"Mrs","0","2","Cash","0",4,"0","1","0",1,0,0,0,0,0,0,0,0,"0"
"20806",23839,2015-01-17,"Mr","0","1","Credit Card","0",2,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"20807",23841,2014-06-03,"Mrs","0","2","Invoice","0",3,"0","1","0",0,1,0,0,0,0,0,0,0,"0"
"20808",23842,2014-07-04,"Mr","0","3","Cash","0",5,"0","1","0",2,0,1,0,0,0,0,0,0,"0"
"20809",23843,2014-05-20,"Others","0","3","Cash","0",1,"0","1","0",0,1,0,0,0,0,0,0,0,"1"
"20810",23844,2014-10-09,"Mr","0","3","Invoice","0",2,"0","1","1",1,1,0,0,0,0,0,0,0,"0"
"20811",23845,2014-11-10,"Mr","0","1","Credit Card","0",2,"0","0","0",0,0,0,0,1,0,0,0,0,"0"
"20812",23846,2014-05-13,"Mrs","0","1","Invoice","0",2,"0","0","1",1,0,0,0,0,0,0,0,1,"0"
"20813",23847,2014-06-12,"Mr","0","2","Invoice","1",1,"0","1","0",1,0,0,0,0,0,0,0,0,"0"
"20814",23848,2014-12-30,"Mrs","0","1","Credit Card","0",4,"0","0","0",3,0,0,0,0,0,0,1,0,"1"
"20815",23849,2014-09-06,"Mr","0","2","Invoice","1",1,"0","1","1",0,1,0,0,0,0,0,0,0,"0"
"20816",23850,2014-12-27,"Mr","0","3","Invoice","0",3,"0","1","0",0,0,0,0,0,0,0,0,0,"0"
"20817",23851,2014-12-07,"Mr","0","1","Current Account","0",2,"0","0","1",1,0,0,0,0,0,0,0,1,"1"
"20818",23852,2014-11-04,"Mrs","0","2","Current Account","0",3,"0","1","0",3,0,0,0,0,0,0,0,0,"0"
"20819",23853,2014-12-01,"Mr","0","1","Invoice","0",2,"0","0","1",1,0,0,0,0,0,0,0,1,"0"
"20820",23854,2015-01-01,"Mrs","0","1","Invoice","0",4,"0","0","0",0,0,2,0,0,0,0,0,0,"0"
"20821",23855,2014-10-05,"Mr","0","1","Invoice","0",3,"0","0","1",0,2,0,0,0,0,0,0,0,"0"
"20822",23858,2014-11-23,"Company","0","1","Invoice","0",3,"0","0","0",0,0,0,0,0,0,1,0,0,"1"
"20823",23859,2014-09-04,"Mr","0","1","Current Account","0",1,"0","0","1",0,0,0,0,0,0,0,0,0,"0"
"20824",23860,2015-01-18,"Others","0","2","Invoice","1",1,"0","1","0",1,1,0,0,0,0,0,0,0,"0"
"20825",23861,2014-11-30,"Mrs","0","1","Current Account","0",4,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"20826",23862,2014-11-19,"Others","0","2","Invoice","1",1,"0","1","0",1,0,0,0,0,0,0,0,0,"0"
"20827",23863,2014-11-12,"Mr","0","1","Current Account","0",2,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"20828",23864,2014-12-17,"Mrs","0","3","Cash","0",4,"0","1","0",0,0,0,0,0,0,0,0,0,"0"
"20829",23865,2014-11-29,"Mr","0","3","Invoice","0",3,"0","1","0",2,1,0,0,0,0,0,0,0,"0"
"20830",23866,2014-11-11,"Company","0","1","Invoice","0",3,"0","0","0",1,0,0,0,0,0,0,0,0,"0"
"20831",23868,2014-11-24,"Others","1","1","Current Account","0",1,"0","0","0",0,0,0,0,1,0,0,0,0,"1"
"20832",23869,2014-10-15,"Mrs","0","3","Cash","0",3,"0","1","0",1,0,0,0,0,0,0,0,0,"0"
"20833",23870,2014-11-13,"Mr","0","1","Current Account","0",4,"0","0","0",1,0,0,0,0,0,0,0,0,"0"
"20834",23871,2014-10-19,"Mrs","0","1","Credit Card","0",3,"0","0","0",0,0,0,1,0,0,0,0,0,"0"
"20835",23872,2014-09-11,"Mr","0","2","Invoice","1",1,"0","1","0",0,2,0,0,0,0,0,0,0,"0"
"20836",23873,2014-06-22,"Others","0","1","Cash","0",4,"0","0","0",3,0,0,0,0,0,0,0,0,"0"
"20837",23874,2014-05-28,"Mr","0","1","Invoice","1",5,"0","0","0",1,2,0,0,0,0,0,0,0,"0"
"20838",23875,2014-09-23,"Mr","0","1","Invoice","0",3,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"20839",23876,2014-11-10,"Others","1","2","Current Account","1",1,"0","1","0",0,0,0,0,0,0,0,0,0,"0"
"20840",23877,2014-10-01,"Mr","0","1","Invoice","0",2,"0","0","1",1,0,0,0,0,0,0,0,0,"0"
"20841",23878,2015-01-06,"Mrs","0","1","Credit Card","0",4,"0","0","0",0,1,0,0,0,0,0,0,0,"0"
"20842",23879,2014-05-14,"Company","0","1","Current Account","0",3,"0","0","0",1,0,0,0,0,0,0,0,1,"0"
"20843",23880,2014-09-19,"Mr","1","3","Invoice","0",3,"0","1","0",0,0,0,0,0,0,0,0,0,"1"
"20844",23881,2015-01-08,"Mr","0","1","Current Account","0",1,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"20845",23882,2014-09-17,"Mrs","0","2","Cash","0",2,"0","1","0",1,0,0,0,0,0,0,0,0,"0"
"20846",23883,2014-12-03,"Mr","0","2","Credit Card","0",4,"0","1","0",0,0,0,0,0,0,1,1,0,"0"
"20847",23884,2014-05-08,"Company","1","1","Invoice","0",3,"0","0","0",1,0,0,0,0,0,0,0,0,"0"
"20848",23885,2014-06-12,"Mr","0","1","Invoice","0",3,"0","0","0",0,0,0,0,0,0,0,0,0,"1"
"20849",23886,2014-07-04,"Mr","0","1","Invoice","0",5,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"20850",23887,2014-07-02,"Company","0","3","Invoice","0",4,"0","1","0",0,0,4,0,0,0,0,0,0,"0"
"20851",23888,2014-09-19,"Mr","1","2","Invoice","0",4,"0","1","0",1,0,0,0,0,0,0,0,0,"0"
"20852",23889,2014-08-18,"Mr","0","1","Invoice","0",2,"0","0","1",0,0,0,0,0,0,0,0,0,"0"
"20853",23890,2014-12-04,"Mr","0","1","Invoice","0",3,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"20854",23891,2015-01-20,"Mr","0","2","Invoice","0",3,"0","1","0",0,0,0,0,0,0,0,0,0,"0"
"20855",23894,2014-12-24,"Mr","0","1","Invoice","0",2,"0","0","1",0,0,0,0,0,0,0,0,0,"0"
"20856",23895,2014-09-12,"Others","0","3","Cash","0",4,"0","1","0",0,0,2,0,0,0,0,0,0,"1"
"20857",23896,2014-07-20,"Mrs","1","1","Current Account","0",3,"0","0","0",0,1,0,0,0,0,0,0,0,"1"
"20858",23897,2014-09-30,"Mrs","0","1","Current Account","0",2,"0","0","1",0,0,0,0,0,0,0,0,1,"0"
"20859",23898,2014-05-21,"Mr","0","3","Credit Card","0",2,"0","1","0",0,0,0,0,0,0,1,0,0,"0"
"20860",23899,2014-09-22,"Mr","0","1","Current Account","0",1,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"20861",23900,2014-08-22,"Mr","0","1","Invoice","1",1,"0","0","0",0,0,0,0,1,0,0,0,0,"0"
"20862",23901,2014-07-10,"Mr","0","3","Cash","0",3,"0","1","0",1,0,0,0,0,0,0,0,0,"0"
"20863",23903,2014-09-11,"Mr","1","1","Invoice","0",5,"0","0","0",1,0,1,0,0,0,0,0,0,"0"
"20864",23904,2014-07-06,"Mr","0","1","Cash","0",2,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"20865",23905,2014-12-16,"Mr","0","3","Invoice","0",5,"0","1","0",4,0,0,1,0,0,0,0,0,"0"
"20866",23906,2014-06-15,"Mrs","0","1","Current Account","0",4,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"20867",23908,2014-05-10,"Mrs","0","1","Credit Card","0",4,"0","0","0",1,0,0,0,0,0,0,0,0,"0"
"20868",23910,2014-04-28,"Mrs","0","1","Cash","0",1,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"20869",23911,2014-08-03,"Others","1","1","Cash","0",3,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"20870",23912,2014-10-17,"Mrs","0","1","Invoice","0",3,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"20871",23913,2014-07-02,"Others","0","1","Credit Card","0",4,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"20872",23914,2014-05-12,"Mr","0","1","Invoice","0",3,"0","0","0",1,0,0,0,0,0,0,0,0,"0"
"20873",23915,2014-12-26,"Mrs","0","1","Invoice","0",3,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
